ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,C201,REGION,ESTRATO,LLAVE_PANEL,C203,C204,C205,C206,C207,C208,C300n,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C308_COD,C309_COD,C310,C311,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,whoraT,C330,C331,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C348,C347_T,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,INGTOT,INGTOTP,RESIDENT,fa_fma23
2023,02,28474,1,0021,1,4,1,1,202302284741002114,3,1,2, ,1,29,4,4,7,8,1993,1, , , , , , , , , , , , , , ,8331,4921,1, ,1,2,16,0,0,16,16,16,16,82,1, ,1,2, , , ,2300, , ,200, , , , , , , , , ,1,5,6,5, ,2,2,2,2,2,2,10,7,1, , ,2330, , ,200, , ,2530,2330,1,1396.36742792448
2023,02,47798,1,0005,1,2,1,1,202108477981000512,2,1,2, ,1,46,2,2,29,3,1976,1, , , , , , , , , , , , , , ,7111,4100,2, ,1,1,0,9,9,9,9,9,5,50,1, ,2,2, , , ,2500, , , , , , , , , , , , ,1,5,6,5, ,2,2,2,2,2,2,1,1,1, , ,2300, , , , , ,2300,2300,1,577.394936420346
2023,02,27018,1,0039,1,2,1,1,202108270181003912,2,1,2, ,2,54,2,2,15,8,1968,1, , , , , , , , , , , , , , ,3331,7020,2, ,1,1,0,4,4,4,4,4,0,30,2,30,2,2, , , ,2000, , , , , , , , , , , , ,1,1,11,5, ,2,2,2,2,2,2,10,7,1, , ,2300, , , , , ,2300,2300,1,620.030521960844
2023,02,2658501,1,0110,1,1,1,1,20210826585011011011,1,1,2, ,1,57,1,1,21,11,1965,1, , , , , , , , , , , , , , ,5243,4791,2, ,1,1,3,4,3,4,2,5,4,25,1, ,1,2, , , ,2500, , , , , , , , , , , , ,1,6,11,5, ,2,2,2,2,2,2,10,7,1, , ,2300, , , , , ,2300,2300,1,692.177346449544
2023,02,20635,1,0104,1,1,1,1,202302206351010411,1,1,2, ,1,75,1,1,5,3,1947,1, , , , , , , , , , , , , , ,3314,4663,1, ,1,4,0,10,10,10,10,10,8,58,1, ,2,2, , , ,2500, , , , , , , , , , , , ,1,1,6,5, ,2,2,2,2,2,2,10,7,1, , ,2300, , , , , ,2300,2300,1,577.621188575054
2023,02,2546102,1,0032,1,1,1,1,20230225461021003211,1,1,2, ,1,38,1,1,19,10,1984,1, , , , , , , , , , , , , , ,9621,4923,2, ,1,1,10,0,4,4,4,4,4,30,1, ,2,2, , , ,2280, , , , , , , , , , , , ,1,5,6,5, ,2,2,2,2,2,2,10,7,1, , ,2280, , , , , ,2280,2280,1,1395.82047579464
2023,02,28708,1,0077,1,1,1,1,202302287081007711,1,1,2, ,1,37,1,1,23,6,1985,1, , , , , , , , , , , , , , ,7212,4520,1, ,1,2,0,9,9,9,9,9,9,54,1, ,2,2, , , ,2000, , , , , , , , , , , , ,1,5,6,5, ,2,2,2,2,2,2,10,7,1, , ,2280, , , , , ,2280,2280,1,1395.82047579464
2023,02,29095,1,0106,1,1,1,1,202302290951010611,1,1,2, ,1,55,1,1,26,4,1967,1, , , , , , , , , , , , , , ,8322,4922,2, ,1,1,7,9,8,9,11,10,10,64,2,48,2,2, , , ,2200, , , , , , , , , , , , ,1,5,5,3, ,2,2,2,2,2,2,10,1,1, , ,2250, , , , , ,2250,2250,1,1154.78987284069
2023,02,25836,1,0009,1,1,1,1,202202258361000911,1,1,2, ,1,39,1,1,25,10,1983,1, , , , , , , , , , , , , , ,8331,4921,1, ,1,2,0,0,0,0,16,16,0,90,2,90,1,2, , , ,2202, , , , , , , , , , , , ,1,5,6,5, ,2,2,2,2,2,2,10,7,1, , ,2202, , , , , ,2202,2202,1,836.650316891687
2023,02,25224,1,0031,1,2,1,1,202302252241003112,2,1,2, ,2,38,2,2,23,6,1984,1, , , , , , , , , , , , , , ,8322,4922,2, ,1,1,0,8,8,8,8,8,0,40,1, ,2,2, , , ,2000, , , , , , , , , , , , ,1,5,6,5, ,2,2,2,2,2,2,10,7,1, , ,2200, , , , , ,2200,2200,1,1368.29957208782
2023,02,49689,1,0008,1,1,1,1,202202496891000811,1,1,2, ,1,24,1,1,7,9,1998,1, , , , , , , , , , , , , , ,7431,9512,2, ,1,2,6,12,12,12,12,12,12,78,1, ,2,2, , , ,2000, , , , , , , , , , , , ,1,6,10,2, ,2,2,2,2,2,2,10,7,1, , ,2200, , , , , ,2200,2200,1,641.572171539357
2023,02,23157,1,0016,1,1,1,1,202302231571001611,1,1,2, ,1,55,1,1,23,7,1967,1, , , , , , , , , , , , , , ,7111,4100,1, ,1,3,7,9,9,9,0,9,9,52,1, ,2,2, , , ,2000, , , , , , , , , , , , ,1,5,6,5, ,2,2,2,2,2,2,10,5,1, , ,2200, , , , , ,2200,2200,1,1154.78987284069
2023,02,25549,1,0045,1,1,1,1,202202255491004511,1,1,2, ,2,55,1,1,22,8,1967,1, , , , , , , , , , , , , , ,2161,7110,2, ,1,1,0,0,0,6,6,6,0,18,1, ,2,2, , , ,2000, , , , , , , , , , , , ,1,1,11,5, ,2,2,2,2,2,2,10,9,1, , ,2200, , , , , ,2200,2200,1,560.880929808248
2023,02,1783201,1,0085,1,1,1,1,20220217832011008511,1,1,2, ,2,47,1,1,25,7,1975,1, , , , , , , , , , , , , , ,5212,4711,2, ,1,1,0,8,8,0,8,0,8,40,2,40,2,2, , , ,2150,600, , , , , , , , , , , ,1,5,9,3, ,2,2,2,2,2,2,10,1,1, , ,2150,600, , , , ,2750,2750,1,237.073994822158
2023,02,19885,1,0044,1,3,1,1,202302198851004413,3,1,2, ,2,21,3,3,18,10,2001,1, , , , , , , , , , , , , , ,5142,9602,2, ,1,1,5,6,0,6,6,8,8,50,2,50,2,2, , , ,2000, , , , , , , , , , , , ,1,2,10,4, ,2,2,2,2,2,2,10,7,1, , ,2141, , , , , ,2141,2141,1,1424.92948813169
2023,02,1796202,1,0048,1,1,1,1,20221117962021004811,1,1,2, ,1,56,1,1,8,5,1966,1, , , , , , , , , , , , , , ,8332,4923,2, ,1,1,1,2,0,0,0,12,8,23,1, ,2,2, , , ,2000, , , , , , , , , , , , ,1,1,5,3, ,2,2,2,2,2,2,10,7,1, , ,2134, , , , , ,2134,2134,1,260.964033547518
2023,02,28558,1,0040,1,1,1,1,202211285581004011,1,1,2, ,1,50,1,1,24,4,1972,1, , , , , , , , , , , , , , ,9629,4923,2, ,1,1,8,0,8,8,8,8,8,54,1, ,1,2, , , ,2079, ,80, , , , , , , , , , ,1,5,5,3, ,2,2,2,2,2,2,10,8,1, , ,2079, ,80, , , ,2159,2079,1,560.547347049408
2023,02,1807501,1,0020,3,1,1,1,20221118075011002031,1,1,2, ,1,32,1,1,16,3,1990,1, , , , , , , , , , , , , , ,8322,4922,2, ,1,1,8,5,8,5,5,5,8,44,1, ,2,2, , , ,1500, , , , , , , , , , , , ,1,5,8,1, ,2,2,2,2,2,2,10,7,1, , ,2070, , , , , ,2070,2070,1,314.523190557653
2023,02,25954,1,0020,1,1,1,1,202202259541002011,1,1,2, ,1,56,1,1,9,9,1966,1, , , , , , , , , , , , , , ,5212,4722,2, ,1,3,12,12,12,12,12,12,12,84,1, ,1,2, , , ,2068,50, , , , , , , , , , , ,1,5,1, , ,2,2,2,2,2,2,1,7,1, , ,2068,50, , , , ,2118,2118,1,560.547347049408
2023,02,22154,1,0125,1,3,1,1,202202221541012514,3,1,2, ,1,28,3,3,20,12,1994,1, , , , , , , , , , , , , , ,2240,7500,2, ,1,1,5,0,3,0,0,2,3,30,2,30,2,2, , , ,2000, , , , , , , , , , , , ,1,5,11,5, ,2,2,2,2,2,2,10,7,1, , ,2008, , , , , ,2008,2008,1,698.183713962241
2023,02,17623,1,0047,1,7,1,1,202211176231004717,4,1,2, ,1,33,7,6,9,9,1989,1, , , , , , , , , , , , , , ,8331,4921,1, ,1,3,10,10,10,10,10,10,10,70,1, ,2,2, , , ,2000, , , , , , , , , , , , ,1,5,8,1, ,2,2,2,2,2,2,10,7,1, , ,2000, , , , , ,2000,2000,1,315.433093100771
2023,02,2561101,1,0051,1,4,1,1,20220225611011005114,7,1,2, ,1,40,4,4,8,2,1982,1, , , , , , , , , , , , , , ,3422,8541,2, ,1,1,0,6,6,6,6,4,8,36,1, ,2,2, , , ,2000, , , , , , , , , , , , ,1,6,6,5, ,2,2,2,2,2,2,10,7,1, , ,2000, , , , , ,2000,2000,1,836.650316891687
2023,02,21047,1,0121,1,3,1,1,202211210471012113,8,1,2, ,1,23,3,3,4,1,2000,1, , , , , , , , , , , , , , ,8322,4922,2, ,1,1,0,6,6,6,6,8,8,40,1, ,2,1, , , ,1800, , , , , , , , , , , , ,1,5,10,1, ,2,2,2,2,2,2,10,7,1, , ,2000, , , , , ,2000,2000,1,716.651812072595
2023,02,47135,1,0079,1,3,1,1,202108471351007913,3,1,2, ,1,28,3,3,7,9,1994,1, , , , , , , , , , , , , , ,7352,1410,1, ,1,3,0,10,10,10,12,12,12,66,1, ,2,2, , , ,2000, , , , , , , , , , , , ,1,5,10,3, ,2,2,2,2,2,2,10,7,1, , ,2000, , , , , ,2000,2000,1,697.910237897321
2023,02,2299002,1,0067,1,2,1,1,20210822990021006712,2,1,2, ,2,49,2,2,16,6,1973,1, , , , , , , , , , , , , , ,5213,4789,1, ,1,4,9,9,9,8,9,9,9,62,1, ,2,2, , , ,2000,50, , , , , , , , , , , ,1,6,6,5, ,2,2,2,2,2,2,10,7,1, , ,2000,50, , , , ,2050,2050,1,502.120541733369
2023,02,28797,1,0035,1,2,1,1,202108287971003512,2,1,2, ,2,46,2,2,25,4,1976,1, , , , , , , , , , , , , , ,5213,4781,2, ,1,4,8,8,8,8,8,8,8,56,1, ,2,2, , , ,2000,100, , , , , , , , , , , ,1,1,6,5, ,2,2,2,2,2,2,10,7,1, , ,2000,100, , , , ,2100,2100,1,502.120541733369
2023,02,18281,1,0041,1,2,1,1,202302182811004112,2,1,2, ,1,33,2,2,11,12,1989,1, , , , , , , , , , , , , , ,3314,2511,1, ,1,5,0,8,8,10,10,10,8,54,1, ,1,2, , , ,2000, , , , , , , , , , , , ,1,1,6,5, ,2,2,2,2,2,2,10,7,1, , ,2000, , , , , ,2000,2000,1,629.046379922712
2023,02,25294,1,0293,1,2,1,1,202211252941029312,3,1,2, ,1,60,2,2,7,1,1963,1, , , , , , , , , , , , , , ,3431,7420,2, ,1,1,0,0,0,0,4,4,0,8,1, ,1,2, , , ,2000, , , , , , , , , , , , ,1,1,11,5, ,2,2,2,2,2,2,10,7,1, , ,2000, , , , , ,2000,2000,1,692.177346449544
2023,02,25549,1,0044,1,2,1,1,202202255491004412,2,1,2, ,2,39,2,2,27,12,1983,2,2,1, , , , , , , , , , , , ,3334,6810,1, ,1,2,0,0,0,0,0,0,0,12,2,12,1,1, , , , , , , , , , , , , , , , ,1,1,10,2, ,2,2,2,2,2,2,10,7,1, , ,2000, , , , , ,2000,2000,1,741.622788799972
2023,02,25294,1,0344,1,2,1,1,202211252941034412,2,1,2, ,2,47,2,2,4,2,1976,1, , , , , , , , , , , , , , ,3314,9602,1, ,1,4,0,10,10,10,10,10,10,60,1, ,2,2, , , ,2000, , , , , , , , , , , , ,1,6,10,1, ,2,2,2,2,2,2,10,7,1, , ,2000, , , , , ,2000,2000,1,620.030521960844
2023,02,20174,1,0046,2,2,1,1,202108201741004622,2,1,2, ,2,37,2,2,23,3,1985,1, , , , , , , , , , , , , , ,5212,4741,2, ,1,2,8,0,8,8,8,8,8,48,1, ,2,2, , , ,2000, , , , , , , , , , , , ,1,5,6,5, ,2,2,2,2,2,2,10,6,1, , ,2000, , , , , ,2000,2000,1,741.622788799972
2023,02,20242,1,0136,1,1,1,1,202108202421013611,1,1,2, ,1,49,1,1,20,6,1973,1, , , , , , , , , , , , , , ,8322,4923,2, ,1,1,0,5,0,6,6,6,6,29,1, ,1,2, , , ,2000, , , , , , , , , , , , ,1,5,6,5, ,2,2,2,2,2,2,10,1,1, , ,2000, , , , , ,2000,2000,1,577.621188575054
2023,02,25659,1,0101,1,1,1,1,202108256591010111,1,1,2, ,1,61,1,1,13,6,1961,1, , , , , , , , , , , , , , ,2251,8620,1, ,1,2,0,8,8,8,8,8,4,44,1, ,2,2, , , ,2000, , , , , , , , , , , , ,1,1,11,5, ,2,2,2,2,2,2,10,7,1, , ,2000, , , , , ,2000,2000,1,692.177346449544
2023,02,27695,1,0001,4,1,1,1,202205276951000141,1,1,2, ,1,27,1,1,8,7,1995,1, , , , , , , , , , , , , , ,3439,9000,1, ,1,6,0,0,1,0,0,0,8,9,1, ,1,2, , , ,2000, , , , , , , , , , , , ,1,5,10,4, ,2,2,2,2,2,2,10,8,1, , ,2000, , , , , ,2000,2000,1,756.835657345606
2023,02,2974902,1,0061,1,1,1,1,20210829749021006111,1,1,2, ,1,48,1,1,27,2,1974,1, , , , , , , , , , , , , , ,7223,2599,1, ,1,2,0,6,5,6,7,6,5,35,1, ,2,2, , , ,2165, , , , , , , , , , , , ,1,5,9,3, ,2,2,2,2,2,2,10,7,1, , ,2000, , , , , ,2000,2000,1,560.547347049408
2023,02,19213,1,0158,2,1,1,1,202211192131015821,1,1,2, ,1,25,1,1,13,7,1997,1, , , , , , , , , , , , , , ,3432,9602,2, ,1,1,9,9,0,9,9,9,9,54,1, ,2,2, , , ,2000, , , , , , , , , , , , ,1,1,6,5, ,2,2,2,2,2,2,10,7,1, , ,2000, , , , , ,2000,2000,1,697.910237897321
2023,02,1913602,1,0508,1,1,1,1,20230219136021050811,1,1,2, ,1,35,1,2,16,3,1987,1, , , , , , , , , , , , , , ,7231,4520,1, ,1,2,5,11,11,11,11,11,11,71,1, ,2,2, , , ,2000, , , , , , , , , , , , ,1,5,8,1, ,2,2,2,2,2,2,2,2,1, , ,2000, , , , , ,2000,2000,1,1673.30063259078
2023,02,2643102,1,0157,1,1,1,1,20230226431021015711,1,1,2, ,2,27,1,1,14,9,1995,1, , , , , , , , , , , , , , ,3314,4771,1, ,1,2,0,6,6,6,6,6,8,38,1, ,2,2, , , ,2000, , , , , , , , , , , , ,1,6,11,5, ,2,2,2,2,2,2,10,6,1, , ,2000, , , , , ,2000,2000,1,1483.24557759994
2023,02,28664,1,0023,1,1,1,1,202108286641002311,1,1,2, ,1,45,1,1,20,2,1978,1, , , , , , , , , , , , , , ,5211,4663,1, ,1,6,6,11,11,11,11,11,11,72,1, ,2,2, , , ,2000, , , , , , , , , , , , ,1,1,8,1, ,2,2,2,2,2,2,10,7,1, , ,2000, , , , , ,2000,2000,1,577.621188575054
2023,02,17658,1,0013,1,1,1,1,202302176581001311,1,1,2, ,1,39,1,1,3,1,1984,1, , , , , , , , , , , , , , ,3314,2599,1, ,1,9,0,8,8,8,8,8,6,46,1, ,1,2, , , , , , , , , , , , , , , , ,1,6,5,4, ,2,2,2,2,2,2,10,7,1, , ,2000, , , , , ,2000,2000,1,630.866186201542
2023,02,20174,1,0046,1,1,1,1,202108201741004611,1,1,2, ,2,39,1,1,15,11,1983,1, , , , , , , , , , , , , , ,5212,4773,2, ,1,2,0,10,10,10,10,10,10,60,1, ,1,2, , , ,2000, , , , , , , , , , , , ,1,5,9,3, ,2,2,2,2,2,2,10,6,1, , ,2000, , , , , ,2000,2000,1,741.622788799972
2023,02,2315102,1,0048,1,4,1,1,20221123151021004814,4,1,2, ,1,50,4,4,18,12,1972,1, , , , , , , , , , , , , , ,8322,4922,2, ,1,1,0,10,0,10,0,0,10,30,1, ,2,1, , , ,1800, , , , , , , , , , , , ,1,1,10,2, ,2,2,2,2,2,2,10,7,1, , ,1978, , , , , ,1978,1978,1,577.621188575054
2023,02,29025,1,0110,1,1,1,1,202302290251011011,1,1,2, ,1,54,1,2,25,1,1969,1, , , , , , , , , , , , , , ,5211,4649,2, ,1,1,0,8,8,8,8,8,5,45,1, ,2,2, , , ,2000, , , , , , , , , , , , ,1,1,6,5, ,2,2,2,2,2,2,10,7,1, , ,1970, , , , , ,1970,1970,1,1155.24237715011
2023,02,2299901,1,0131,1,4,1,1,20230222999011013115,3,1,2, ,1,28,4,4,5,8,1994,1, , , , , , , , , , , , , , ,8322,4922,2, ,1,1,0,10,10,10,10,10,10,60,1, ,2,2, , , ,2000, , , , , , , , , , , , ,1,5,10,4, ,2,2,2,2,2,2,10,8,1, , ,1965, , , , , ,1965,1965,1,1355.09235587463
2023,02,25505,1,0137,1,1,1,1,202302255051013711,1,1,2, ,1,39,1,1,1,8,1983,1, , , , , , , , , , , , , , ,8322,4922,2, ,1,1,0,10,10,10,10,10,10,60,1, ,2,2, , , ,2000, , , , , , , , , , , , ,1,5,6,5, ,2,2,2,2,2,2,10,7,1, , ,1962, , , , , ,1962,1962,1,756.835657345606
2023,02,2296302,1,0055,1,4,1,1,20210822963021005514,3,1,2, ,1,33,4,4,13,9,1989,1, , , , , , , , , , , , , , ,8331,4921,2, ,1,1,0,12,12,12,12,12,12,72,1, ,2,2, , , ,1500, , , , , , , , , , , , ,1,5,6,5, ,2,2,2,2,2,2,10,7,1, , ,1950, , , , , ,1950,1950,1,698.183713962241
2023,02,1767301,1,0026,1,2,1,1,20220217673011002612,2,1,2, ,2,31,2,2,2,3,1991,1, , , , , , , , , , , , , , ,3334,6810,2, ,1,1,0,6,6,6,6,6,2,32,1, ,2,2, , , ,1500, , , , , , , , , , , , ,1,5,8,1, ,2,2,2,2,2,2,10,7,1, , ,1950, , , , , ,1950,1950,1,309.092691279436
2023,02,28863,1,0008,1,1,1,1,202202288631000811,1,1,2, ,1,60,1,2,10,2,1962,1, , , , , , , , , , , , , , ,8322,4922,2, ,1,1,13,13,13,13,13,13,13,91,1, ,2,2, , , ,1819, , , , , , , , , , , , ,1,5,6,5, ,2,2,2,2,2,2,10,9,1, , ,1950, , , , , ,1950,1950,1,577.394936420346
2023,02,26456,1,0064,1,1,1,1,202302264561006411,1,1,2, ,2,47,1,1,99,99,1976,1, , , , , , , , , , , , , , ,5243,4791,2, ,1,1,0,7,7,7,7,7,5,40,1, ,2,2, , , ,2000,200, , , , , , , , , , , ,1,2,11,5, ,2,2,2,2,2,2,10,6,1, , ,1950,200, , , , ,2150,2150,1,560.880929808248
2023,02,28646,1,0107,1,1,1,1,202211286461010711,1,1,2, ,1,51,1,1,3,1,1972,1, , , , , , , , , , , , , , ,7111,4100,2, ,1,1,0,8,8,8,8,8,0,40,1, ,1,2, , , ,1800, , , , , , , , , , , , ,1,5,6,5, ,2,2,2,2,2,2,10,8,1, , ,1949, , , , , ,1949,1949,1,577.394936420346
2023,02,25953,1,0168,1,1,1,1,202211259531016811,1,1,2, ,1,62,1,1,29,8,1960,1, , , , , , , , , , , , , , ,5212,4711,2, ,1,1,9,11,11,11,11,11,11,75,1, ,2,2, , , ,2500,606, , , , , , , , , , , ,1,5,6,5, ,2,2,2,2,2,2,10,8,1, , ,1943,600, , , , ,2543,2543,1,577.394936420346
2023,02,18677,1,0001,1,1,1,1,202302186771000111,1,1,2, ,1,33,1,1,19,8,1989,1, , , , , , , , , , , , , , ,7111,4100,2, ,1,1,0,8,8,8,8,8,8,48,1, ,1,1, , , ,1800, , , , , , , , , , , , ,1,5,5,2, ,2,2,2,2,2,2,10,9,1, , ,1943, , , , , ,1943,1943,1,1395.82047579464
2023,02,17446,1,0020,1,4,1,1,202108174461002014,3,1,2, ,2,43,4,4,17,1,1980,1, , , , , , , , , , , , , , ,5212,4772,1, ,1,2,0,8,8,8,8,8,0,40,1, ,2,2, , , ,1928, , , , , , , , , , , , ,1,5,11,5, ,2,2,2,2,2,2,10,7,1, , ,1928, , , , , ,1928,1928,1,329.675873076029
2023,02,18196,1,0016,1,2,1,1,202211181961001612,3,1,2, ,2,40,2,2,12,9,1982,1, , , , , , , , , , , , , , ,3221,8690,2, ,1,1,0,12,12,12,12,12,12,72,1, ,2,2, , , ,1900, , , , , , , , , , , , ,1,6,9,3, ,2,2,2,2,2,2,10,7,1, , ,1900, , , , , ,1900,1900,1,329.675873076029
2023,02,18226,1,0003,1,1,1,1,202302182261000311,1,1,2, ,1,30,1,1,11,3,1992,1, , , , , , , , , , , , , , ,8322,4922,2, ,1,1,0,10,10,10,10,10,0,50,1, ,1,2, , , ,1900, , , , , , , , , , , , ,1,5,6,5, ,2,2,2,2,2,2,10,1,1, , ,1900, , , , , ,1900,1900,1,672.876993206261
2023,02,28398,1,0081,1,1,1,1,202211283981008111,1,1,2, ,1,56,1,1,14,11,1966,1, , , , , , , , , , , , , , ,8322,4922,2, ,1,1,0,10,10,10,10,10,10,60,1, ,2,2, , , ,1500, , , , , , , , , , , , ,1,5,5,3, ,2,2,2,2,2,2,1,1,1, , ,1866, , , , , ,1866,1866,1,577.621188575054
